,id,year,month,lat,lon,country,land_use_type,crop_primary,crop_secondary,water,intensity,source_type,source_class,source_description,use_validation
16511,2084,2014,4,-14.357785999999999,35.411423,Malawi,1,2,6,1,1,ground,rainfed-sc-sorghum/pigeonpea/maize-ls,murali_malawi_december_2014,False
16513,2080,2014,4,-16.23366,34.854151,Malawi,1,15,0,2,0,ground,irrigated-sw-sugarcane-vls,murali_malawi_december_2014,False
16515,2078,2014,4,-13.773833999999999,33.814251,Malawi,1,15,0,1,0,ground,irri-sugarcane-ss,murali_malawi_december_2014,False
16516,2075,2014,4,-14.0054,33.558165,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16517,2074,2014,4,-15.534657000000001,34.864228000000004,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16518,2073,2014,4,-15.912601,35.489268,Malawi,1,2,6,1,1,ground,rainfed-sc-sorghum/pigeonpea/maize-ls,murali_malawi_december_2014,False
16520,2067,2014,4,-11.770125,33.797086,Malawi,1,21,0,1,4,ground,forest/plantations,murali_malawi_december_2014,False
16521,2066,2014,4,-15.591522,34.906487,Malawi,1,10,6,1,1,ground,rainfed-sc-sorghum.pigeonpea-ms,murali_malawi_december_2014,False
16522,2064,2014,4,-10.732442,34.157188,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16524,2059,2014,4,-13.514267000000002,33.916505,Malawi,1,2,0,1,1,ground,arainfed-sc-maize-vvls,murali_malawi_december_2014,False
16525,2058,2014,4,-12.096941000000001,33.554325,Malawi,1,2,20,1,1,ground,rainfed-sc-maize/tobaco-ms,murali_malawi_december_2014,False
16526,2054,2014,4,-14.790920000000002,34.597082,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls/hills,murali_malawi_december_2014,False
16527,2053,2014,4,-10.910072,34.029534999999996,Malawi,1,2,20,1,1,ground,rainfed-sc-maize/tobaco-ss,murali_malawi_december_2014,False
16528,2052,2014,4,-13.829228,33.807056,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16529,2046,2014,4,-14.393651,35.600608,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16530,2043,2014,4,-12.728480000000001,33.637159000000004,Malawi,1,2,5,1,1,ground,rainfed-scmaize/soya/sunflower-ls,murali_malawi_december_2014,False
16531,2042,2014,4,-12.250681,33.578059,Malawi,1,2,12,1,1,ground,rainfed-sc-maize/sunflower/tobaco-vls,murali_malawi_december_2014,False
16532,2041,2014,4,-16.506751,34.939443,Malawi,1,10,0,1,1,ground,rainfed-sc-sorghum-vvls,murali_malawi_december_2014,False
16534,2034,2014,4,-14.604885999999999,35.527621,Malawi,1,2,6,1,1,ground,rainfed-sc-sorghum/pigeonpea/maize-ls,murali_malawi_december_2014,False
16535,2033,2014,4,-11.666147,33.543003000000006,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16536,2032,2014,4,-11.089164,33.895167,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ms,murali_malawi_december_2014,False
16538,2029,2014,4,-11.377241999999999,33.798769,Malawi,1,2,20,1,1,ground,rainfed-sc-maize/tobaco-ls,murali_malawi_december_2014,False
16539,2026,2014,4,-14.207512,35.027575,Malawi,1,10,0,1,1,ground,rainfeed-sc-sorghum-ss,murali_malawi_december_2014,False
16540,2024,2014,4,-13.672089000000001,33.05192,Malawi,1,16,2,1,1,ground,rainfed-sc-groundnut/maize-ms,murali_malawi_december_2014,False
16541,2021,2014,4,-16.359016,34.851828999999995,Malawi,1,10,0,1,1,ground,rainfed-sc-sorghum_vvls,murali_malawi_december_2014,False
16542,2020,2014,4,-11.892783,33.557177,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16544,2018,2014,4,-13.316415,33.902332,Malawi,1,2,20,1,1,ground,rainfed-sc-maize/tobaco-ls,murali_malawi_december_2014,False
16545,2015,2014,4,-16.415059,34.858595,Malawi,1,10,0,1,1,ground,rainfed-sc-sorghum-vvls,murali_malawi_december_2014,False
16546,2011,2014,4,-13.89219,33.787942,Malawi,1,15,0,1,0,ground,irri-sugarcane-ms,murali_malawi_december_2014,False
16547,2006,2011,12,6.910028,81.547706,Sri Lanka,1,3,3,2,2,ground,irrigated-tank-dc-rice-rice-ms,murali_srilanka_december_2011,False
16548,2005,2011,12,8.937211,80.032214,Sri Lanka,1,3,22,2,2,ground,irrigated-sw-dc-rice-rice/fallow-ls,murali_srilanka_december_2011,False
16549,2004,2011,12,7.987325,80.267747,Sri Lanka,1,3,3,2,2,ground,irrigated-tank-dc-rice-rice-ls,murali_srilanka_december_2011,False
16550,2002,2011,12,8.867894,80.503,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16551,2001,2011,12,7.3698559999999995,81.06492800000001,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16552,2000,2011,12,7.613167,80.433194,Sri Lanka,1,3,3,2,2,ground,irrigated-tank-dc-rice-rice-ls,murali_srilanka_december_2011,False
16553,1999,2011,12,8.00825,80.215778,Sri Lanka,1,3,3,2,2,ground,irrigated-tank-dc-rice-rice-ls,murali_srilanka_december_2011,False
16554,1998,2011,12,8.026975,80.966592,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16555,1997,2011,12,6.123528,81.031642,Sri Lanka,1,3,3,2,2,ground,irrigated-tank-dc-rice-rice-ms,murali_srilanka_december_2011,False
16556,1994,2011,12,8.492753,80.683533,Sri Lanka,1,3,3,1,2,ground,rainfed-dc-rice-rice-ms,murali_srilanka_december_2011,False
16557,1993,2011,12,7.446972,81.6292,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16558,1992,2011,12,8.662558,81.002319,Sri Lanka,1,3,3,1,2,ground,rainfed-dc-rice-rice-ms,murali_srilanka_december_2011,False
16560,1988,2011,12,8.012114,80.607956,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16561,1983,2011,12,9.585653,80.360703,Sri Lanka,1,21,0,1,4,ground,rainfed-continuous-banana/coconut,murali_srilanka_december_2011,False
16562,1980,2011,12,8.908028,80.90419399999999,Sri Lanka,1,3,3,2,2,ground,irrigated-tank-dc-rice-rice-ms,murali_srilanka_december_2011,False
16563,1979,2011,12,7.344817,80.91199999999999,Sri Lanka,1,3,0,1,0,ground,rainfed-terrace-rice-ss,murali_srilanka_december_2011,False
16564,1978,2011,12,9.010036,80.06563299999999,Sri Lanka,1,3,0,1,1,ground,rainfed-sc-rice-ms,murali_srilanka_december_2011,False
16565,1977,2011,12,6.183083,80.901453,Sri Lanka,1,3,3,2,2,ground,irrigated-tank-dc-rice-rice-ms,murali_srilanka_december_2011,False
16566,1976,2011,12,6.4163,80.929017,Sri Lanka,1,15,21,2,1,ground,irrigated-sw-sc-sugarcane/banana-ls,murali_srilanka_december_2011,False
16567,1974,2011,12,8.035611,80.591892,Sri Lanka,1,3,3,2,2,ground,irrigated-tank-dc-rice-rice-ls,murali_srilanka_december_2011,False
16569,1967,2011,12,6.611389,80.555161,Sri Lanka,1,3,3,1,2,ground,rainfed-dc-hillterrace-rice-rice-vss,murali_srilanka_december_2011,False
16570,1966,2011,12,9.463442,80.4132,Sri Lanka,1,3,3,2,2,ground,irrigated-tank-dc-rice-rice-ms,murali_srilanka_december_2011,False
16571,1965,2011,12,6.176061,81.16986700000001,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16572,1964,2011,12,6.231083,81.2261,Sri Lanka,1,3,20,2,3,ground,irrigated-sw-tc-rice-rice-othercrops-vls,murali_srilanka_december_2011,False
16574,1962,2011,12,8.671775,80.702822,Sri Lanka,1,3,0,1,1,ground,rainfed-sc-rice-ms,murali_srilanka_december_2011,False
16575,1961,2011,12,7.961639,80.06994399999999,Sri Lanka,1,3,3,2,2,ground,irrigated-tank-dc-rice-rice-ls,murali_srilanka_december_2011,False
16576,1960,2011,12,7.380319,81.183617,Sri Lanka,1,2,3,1,2,ground,rainfed-dc-maize/rice-maize/rice-ls,murali_srilanka_december_2011,False
16577,1957,2011,12,8.474667,81.078917,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16578,1956,2011,12,6.22485,80.937494,Sri Lanka,1,21,3,2,2,ground,irrigated-sw-dc-banana/rice-banana-rice-ls,murali_srilanka_december_2011,False
16579,1953,2011,12,7.996264,80.154678,Sri Lanka,1,3,3,1,2,ground,rainfed-dc-rice-rice-ms,murali_srilanka_december_2011,False
16581,1948,2011,12,7.646861,81.043947,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16582,1947,2011,12,8.468342,81.147372,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16583,1945,2011,12,7.308917,81.84558299999999,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16584,1944,2011,12,7.534047,81.357644,Sri Lanka,1,3,3,2,2,ground,irrigated-tank-dc-rice-rice-ms,murali_srilanka_december_2011,False
16585,1943,2011,12,6.914811,81.604361,Sri Lanka,1,2,3,1,1,ground,rainfed-sc-maize/rice-ss,murali_srilanka_december_2011,False
16586,1941,2011,12,8.53509,80.627639,Sri Lanka,1,3,3,2,2,ground,irrigated-tank-dc-rice-rice-ms,murali_srilanka_december_2011,False
16587,1940,2011,12,8.733853,80.973294,Sri Lanka,1,3,3,1,2,ground,rainfed-dc-rice-rice-ms,murali_srilanka_december_2011,False
16588,1939,2011,12,6.539119,80.591972,Sri Lanka,1,3,3,1,2,ground,rainfed-dc-hillterrace-rice-rice-vss,murali_srilanka_december_2011,False
16589,1938,2011,12,8.748256,80.51863900000001,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16591,1934,2011,12,6.48385,80.692778,Sri Lanka,1,21,0,1,4,ground,plantations-coconut/banana,murali_srilanka_december_2011,False
16592,1932,2011,12,7.753817,81.040306,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16593,1928,2011,12,6.431175,80.88025,Sri Lanka,1,15,2,2,2,ground,irrigated-sw-dc-sugarcane/maize-maize-ls,murali_srilanka_december_2011,False
16595,1926,2011,12,6.650306,81.2635,Sri Lanka,1,2,0,1,2,ground,rainfed-dc-maize-maize-ls,murali_srilanka_december_2011,False
16596,1925,2011,12,7.194097,81.84630600000001,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16597,1920,2011,12,7.848025,81.108944,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16598,1919,2011,12,6.304417,81.30977800000001,Sri Lanka,1,3,3,2,2,ground,irrigated-tank-dc-rice-rice-ms,murali_srilanka_december_2011,False
16599,1918,2011,12,6.4774,80.720861,Sri Lanka,1,21,0,1,4,ground,shrublands/plantations,murali_srilanka_december_2011,False
16600,1917,2011,12,7.588528,81.03760600000001,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16601,1916,2011,12,6.888889,81.77368100000001,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16602,1915,2011,12,7.141583,81.79016700000001,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16603,1914,2011,12,7.471758,81.293814,Sri Lanka,1,2,3,1,1,ground,rainfed-sc-maize/rice-ss,murali_srilanka_december_2011,False
16605,1911,2011,12,8.821667,80.493083,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16610,1905,2011,12,9.187325,80.131336,Sri Lanka,1,3,0,1,1,ground,rainfed-sc-rice-ms,murali_srilanka_december_2011,False
16611,1904,2011,12,6.884225,81.810611,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16614,1896,2011,12,8.747881,80.78998100000001,Sri Lanka,1,3,0,1,1,ground,rainfed-sc-rice-ms,murali_srilanka_december_2011,False
16615,1895,2011,12,6.177311,80.898658,Sri Lanka,1,21,20,1,4,ground,orchards-mixedcrops-coconut,murali_srilanka_december_2011,False
16621,1885,2011,12,8.181361,80.321139,Sri Lanka,1,3,3,2,2,ground,irrigated-tank-dc-rice-rice-ls,murali_srilanka_december_2011,False
16622,1884,2011,12,8.133861,80.962911,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16623,1883,2011,12,7.313258,80.871775,Sri Lanka,1,3,0,1,0,ground,rainfed-terrace-rice-ss,murali_srilanka_december_2011,False
16624,1882,2011,12,8.581169000000001,80.407083,Sri Lanka,1,3,3,2,0,ground,irrigated-tank-rice-rice-ls,murali_srilanka_december_2011,False
16625,1880,2011,12,8.890561,79.990942,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16626,1877,2011,12,7.805708,80.21034399999999,Sri Lanka,1,3,3,1,2,ground,rainfed-dc-rice-rice-ms,murali_srilanka_december_2011,False
16627,1873,2011,12,6.736503,81.247917,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16628,1872,2011,12,8.333089,80.671914,Sri Lanka,1,3,2,1,2,ground,rainfed-dc-rice/maize-ms,murali_srilanka_december_2011,False
16630,1870,2011,12,8.902975,79.9774,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16632,1866,2011,12,9.662467,80.267778,Sri Lanka,1,3,20,2,2,ground,irrigated-sw-dc-rice-others-ls,murali_srilanka_december_2011,False
16633,1864,2011,12,7.525167,80.44502800000001,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16634,1861,2011,12,7.755619,80.11435300000001,Sri Lanka,1,3,3,1,2,ground,rainfed-dc-rice-rice-ms,murali_srilanka_december_2011,False
16636,1859,2011,12,8.832667,80.041839,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16637,1857,2011,12,8.217267,80.361447,Sri Lanka,1,3,3,2,2,ground,irrigated-tank-dc-rice-rice-ls,murali_srilanka_december_2011,False
16639,1851,2011,12,7.7411389999999995,80.41883299999999,Sri Lanka,1,3,3,2,2,ground,irrigated-tank-dc-rice-rice-ls,murali_srilanka_december_2011,False
16640,1850,2011,12,8.339472,81.005478,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16641,1849,2011,12,9.054911,80.511903,Sri Lanka,1,3,3,2,2,ground,irrigated-tank-dc-rice-rice-ms,murali_srilanka_december_2011,False
16642,1848,2011,12,8.667806,80.650711,Sri Lanka,1,3,3,2,2,ground,irrigated-tank-dc-rice-rice-ms,murali_srilanka_december_2011,False
16644,1845,2011,12,6.9079999999999995,81.819947,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16645,1841,2011,12,9.147503,80.232286,Sri Lanka,1,3,3,1,2,ground,rainfed-dc-rice-rice-ms,murali_srilanka_december_2011,False
16646,1840,2011,12,8.300033,80.705081,Sri Lanka,1,3,3,2,2,ground,irrigated-tank-dc-rice-rice-ls,murali_srilanka_december_2011,False
16650,1829,2011,12,7.264711,81.839867,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16651,1824,2011,12,7.828556,80.058583,Sri Lanka,1,3,3,1,2,ground,rainfed-dc-rice-rice-ms,murali_srilanka_december_2011,False
16652,1820,2011,12,9.659447,80.06308299999999,Sri Lanka,1,3,20,1,2,ground,rainfed-dc-rice-others-ls,murali_srilanka_december_2011,False
16654,1817,2011,12,8.125039,80.28152800000001,Sri Lanka,1,3,3,2,2,ground,irrigated-tank-dc-rice-rice-ls,murali_srilanka_december_2011,False
16657,1811,2011,12,8.115444,80.482136,Sri Lanka,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_srilanka_december_2011,False
16658,1805,2010,8,23.33,90.910833,Bangladesh,1,3,3,1,3,ground,rainfed-tc-rice-rice-rice-ls,murali_bangladesh_august_2010,False
16659,1804,2010,8,24.406917,89.6995,Bangladesh,1,3,3,1,3,ground,rainfed-tc-rice-mustard-rice-ms,murali_bangladesh_august_2010,False
16660,1803,2010,8,22.939278,89.81030600000001,Bangladesh,1,20,3,2,3,ground,irrigated-gw-tc-jute/rice-mustard-rice-ls,murali_bangladesh_august_2010,False
16661,1802,2010,8,24.472444,90.385222,Bangladesh,1,3,3,1,2,ground,wetlands-dc-rice-rice-ms,murali_bangladesh_august_2010,False
16662,1801,2010,8,25.777860999999998,89.429611,Bangladesh,1,3,3,1,2,ground,wetland-dc-rice-rice-ms,murali_bangladesh_august_2010,False
16663,1800,2010,8,23.498889000000002,90.79916700000001,Bangladesh,1,3,8,1,3,ground,rainfed-tc-rice;deepwater-potato-maize-ls,murali_bangladesh_august_2010,False
16664,1798,2010,8,23.589722000000002,90.633333,Bangladesh,1,3,3,2,2,ground,irrigated-gw-dc-rice-rice-ls,murali_bangladesh_august_2010,False
16665,1797,2010,8,22.770583,89.70433299999999,Bangladesh,1,3,3,2,2,ground,irrigated-gw-dc-rice-rice-ms,murali_bangladesh_august_2010,False
16666,1795,2010,8,25.811111,89.448389,Bangladesh,1,3,3,1,2,ground,rainfed-dc-rice-rice-ms,murali_bangladesh_august_2010,False
16667,1794,2010,8,23.676889000000003,89.700639,Bangladesh,1,3,20,2,2,ground,irrigated-gw-dc-jute/rice-rice-ls,murali_bangladesh_august_2010,False
16668,1793,2010,8,24.999444,89.372139,Bangladesh,1,20,3,2,3,ground,irrigated-gw-tc-jute-rice-rice-ss,murali_bangladesh_august_2010,False
16669,1792,2010,8,23.653056,90.973611,Bangladesh,1,3,3,1,1,ground,deepwater-sc-rice-ls,murali_bangladesh_august_2010,False
16670,1791,2010,8,24.61675,90.00694399999999,Bangladesh,1,3,3,2,3,ground,irrigated-gw-tc-rice-rice-rice-ls,murali_bangladesh_august_2010,False
16671,1790,2010,8,23.159527999999998,89.773639,Bangladesh,1,20,22,1,2,ground,rainfed-dc-jute-fallow-gram-ls,murali_bangladesh_august_2010,False
16673,1788,2010,8,24.794332999999998,90.151889,Bangladesh,1,3,3,2,2,ground,irrigated-gw-dc-rice-rice-ls,murali_bangladesh_august_2010,False
16674,1787,2010,8,23.891472,91.1325,Bangladesh,1,3,3,2,2,ground,irrigated-gw-dc-rice-rice-ls,murali_bangladesh_august_2010,False
16675,1786,2010,8,24.709556,88.676139,Bangladesh,1,20,3,2,3,ground,irrigated-gw-tc-banana/jute-rice-wheat-ls,murali_bangladesh_august_2010,False
16676,1783,2010,8,23.196056,90.692361,Bangladesh,1,3,20,2,3,ground,irrigated-sw-tc-jute/rice-rice-potato-ms,murali_bangladesh_august_2010,False
16677,1782,2010,8,23.471389000000002,91.134167,Bangladesh,1,3,3,1,2,ground,rainfed-dc-rice-rice-ms,murali_bangladesh_august_2010,False
16678,1780,2010,8,25.897806,88.613417,Bangladesh,1,3,1,2,2,ground,irrigated-gw-dc-rice-wheat-ms,murali_bangladesh_august_2010,False
16679,1779,2010,8,25.802222,89.185833,Bangladesh,1,20,3,1,3,ground,rainfed-tc-jute-rice-potato-ss,murali_bangladesh_august_2010,False
16680,1777,2010,8,24.820999999999998,88.780472,Bangladesh,1,15,3,2,3,ground,irrigated-gw-tc-sugarcane/jute-rice-wheat-ms,murali_bangladesh_august_2010,False
16681,1776,2010,8,23.915389,90.092556,Bangladesh,1,3,20,2,2,ground,irrigated-gw-dc-rice/jute-rice-ls,murali_bangladesh_august_2010,False
16682,1775,2010,8,23.453056,90.839167,Bangladesh,1,20,3,1,2,ground,rainfed-gw-dc-mustard-rice-ls,murali_bangladesh_august_2010,False
16683,1774,2010,8,24.504222,88.61725,Bangladesh,1,3,1,1,3,ground,rainfed-tc-rice/vegetable/jute-rice-wheat-ls,murali_bangladesh_august_2010,False
16684,1773,2010,8,24.061389000000002,91.248889,Bangladesh,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_bangladesh_august_2010,False
16685,1772,2010,8,23.545833,91.071111,Bangladesh,1,3,3,2,2,ground,irrigated-sw-dc-rice-rice-ls,murali_bangladesh_august_2010,False
16687,1770,2010,8,25.156667000000002,89.023139,Bangladesh,1,15,3,2,2,ground,irrigated-gw-dc-sugarcane/rice-rice/vegetables-ms,murali_bangladesh_august_2010,False
16689,1768,2010,8,25.983556,88.504639,Bangladesh,1,3,1,2,3,ground,irrigated-gw-tc-rice-wheat-rice-ls,murali_bangladesh_august_2010,False
16690,1767,2010,8,22.941389,90.929167,Bangladesh,1,3,3,2,3,ground,irrigated-sw-tc-rice-rice-rice-ms,murali_bangladesh_august_2010,False
16691,1764,2010,8,23.237333,89.166,Bangladesh,1,20,3,2,3,ground,irrigated-gw-tc-vegetables/jute/rice-potato-rice-,murali_bangladesh_august_2010,False
16692,1761,2010,8,24.764278,90.227028,Bangladesh,1,20,3,1,1,ground,rainfed-dc-jute/vegetables-rice-sc,murali_bangladesh_august_2010,False
16693,1760,2010,8,26.028610999999998,89.009139,Bangladesh,1,3,3,1,2,ground,submargence-dc-rice-rice-ls,murali_bangladesh_august_2010,False
