id,year,month,lat,lon,country,land_use_type,crop_primary,crop_secondary,water,intensity,source_type,source_class,source_description,use_validation
58271,2016,3,-22.85345335,-49.51132091,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58270,2016,3,-23.04141834,-49.46349639,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58269,2016,3,-23.0443464,-49.37264704,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58268,2016,3,-23.04626646,-49.38016954,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58265,2016,3,-23.06887105,-49.4327583,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58261,2016,3,-23.06837927,-49.41418048,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58260,2016,3,-23.07982737,-49.39092432,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58259,2016,3,-23.07511416,-49.39849046,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58258,2016,3,-23.06533366,-49.39773381,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58257,2016,3,-23.06064342,-49.38980362,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58256,2016,3,-23.06788088,-49.38560161,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58255,2016,3,-23.05426614,-49.37707037,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58253,2016,3,-23.11769784,-49.37310129,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58252,2016,3,-23.11204062,-49.36973124,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58251,2016,3,-23.16584322,-49.40661487,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58250,2016,3,-23.16093349,-49.4027585,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58246,2016,3,-23.11279308,-49.48764633,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58245,2016,3,-23.11991864,-49.49082433,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58244,2016,3,-23.10420272,-49.47382674,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58242,2016,3,-23.10365514,-49.46480451,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58237,2016,3,-23.08178057,-49.48033398,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58236,2016,3,-23.0714477,-49.4824823,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58235,2016,3,-23.06877557,-49.47012015,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58234,2016,3,-23.07647187,-49.47290666,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58233,2016,3,-23.06319924,-49.45452986,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58232,2016,3,-23.04915694,-49.45128771,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58231,2016,3,-23.04691188,-49.47516392,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58230,2016,3,-23.05408931,-49.47765801,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58229,2016,3,-23.06130608,-49.47559108,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58227,2016,3,-23.06151515,-49.49085227,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58226,2016,3,-23.08198531,-49.49459144,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58225,2016,3,-22.75768851,-49.88357173,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58224,2016,3,-22.7552884,-49.87368278,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58222,2016,3,-21.90202399,-49.12620159,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58221,2016,3,-22.00823069,-49.0819221,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58220,2016,3,-22.00442788,-49.08968086,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58219,2016,3,-22.00038236,-49.09573963,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58218,2016,3,-21.89173368,-49.24283195,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58217,2016,3,-21.89720244,-49.24975448,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58216,2016,3,-21.7270617,-49.17301566,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58215,2016,3,-21.73100858,-49.18171499,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58214,2016,3,-21.72130385,-49.18065977,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58213,2016,3,-21.78223313,-49.04058199,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58212,2016,3,-21.78886163,-49.04160274,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58211,2016,3,-21.78779378,-49.03210028,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58210,2016,3,-21.68594499,-48.91248943,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58207,2016,3,-21.49775806,-49.4279481,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58206,2016,3,-21.21661444,-49.94552186,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58205,2016,3,-21.20919161,-49.96040233,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58204,2016,3,-21.20402263,-49.93896027,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58203,2016,3,-21.23749302,-49.86434794,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58200,2016,3,-21.1933826,-49.65965948,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58195,2016,3,-20.56005229,-49.97615826,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58194,2016,3,-20.55279177,-49.9721019,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58192,2016,3,-20.52562146,-49.96931147,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58191,2016,3,-20.50142025,-49.97537565,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58188,2016,3,-20.28926924,-49.97289511,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58186,2016,3,-20.29959077,-49.90019289,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58185,2016,3,-20.1346809,-49.73249983,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58183,2016,3,-20.40732363,-49.80244966,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58182,2016,3,-20.40122771,-49.79614333,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58181,2016,3,-20.42993366,-49.84987381,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58180,2016,3,-20.4349383,-49.84488199,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58179,2016,3,-20.43280703,-49.83867584,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58178,2016,3,-20.4281424,-49.833649,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58176,2016,3,-20.21068306,-49.62912732,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58175,2016,3,-20.20151409,-49.60952929,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58174,2016,3,-20.20200052,-49.62417476,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58172,2016,3,-20.21885156,-49.53461396,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58171,2016,3,-20.13068612,-49.39085566,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58170,2016,3,-20.17702725,-49.37010426,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58169,2016,3,-20.46843763,-49.62114769,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58166,2016,3,-20.07823917,-49.3290264,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58164,2016,3,-20.0670047,-49.32416649,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
58162,2016,3,-20.05772133,-48.88324593,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
